Mod:Item:MetaData, Localized Name
multistorage:vault:5, Vault EU Power Pass
multistorage:vault:5, Vault EU Power Pass
multistorage:vault:5, Vault EU Power Pass
multistorage:vault:5, Vault EU Power Pass
multistorage:vault:5, Vault EU Power Pass
multistorage:vault:5, Vault EU Power Pass
multistorage:vault:5, Vault EU Power Pass
multistorage:vault:5, Vault EU Power Pass
multistorage:vault:5, Vault EU Power Pass
multistorage:vault:5, Vault EU Power Pass
multistorage:vault:5, Vault EU Power Pass
multistorage:vault:5, Vault EU Power Pass
multistorage:vault:5, Vault EU Power Pass
multistorage:vault:5, Vault EU Power Pass
multistorage:vault:6, Vault RF Power Pass
multistorage:vault:6, Vault RF Power Pass
multistorage:vault:6, Vault RF Power Pass
multistorage:vault:6, Vault RF Power Pass
multistorage:vault:6, Vault RF Power Pass
multistorage:vault:6, Vault RF Power Pass
multistorage:vault:6, Vault RF Power Pass
multistorage:vault:6, Vault RF Power Pass
multistorage:vault:6, Vault RF Power Pass
multistorage:vault:6, Vault RF Power Pass
multistorage:vault:6, Vault RF Power Pass
multistorage:vault:6, Vault RF Power Pass
multistorage:vault:6, Vault RF Power Pass
multistorage:vault:6, Vault RF Power Pass
multistorage:vault:6, Vault RF Power Pass
multistorage:vault:6, Vault RF Power Pass
multistorage:vault:7, Vault Power Pass
multistorage:vault:7, Vault Power Pass
multistorage:vault:7, Vault Power Pass
multistorage:vault:7, Vault Power Pass
multistorage:vault:7, Vault Power Pass
multistorage:vault:7, Vault Power Pass
multistorage:vault:7, Vault Power Pass
multistorage:vault:7, Vault Power Pass
multistorage:vault:7, Vault Power Pass
multistorage:vault:7, Vault Power Pass
multistorage:vault:7, Vault Power Pass
multistorage:vault:7, Vault Power Pass
multistorage:vault:7, Vault Power Pass
multistorage:vault:7, Vault Power Pass
multistorage:vault:7, Vault Power Pass
multistorage:vault:7, Vault Power Pass
multistorage:vault:13, Vault Window
multistorage:vault:13, Vault Window
multistorage:vault:13, Vault Window
multistorage:vault:13, Vault Window
multistorage:vault:13, Vault Window
multistorage:vault:13, Vault Window
multistorage:vault:13, Vault Window
multistorage:vault:13, Vault Window
multistorage:vault:13, Vault Window
multistorage:vault:13, Vault Window
multistorage:vault:13, Vault Window
multistorage:vault:13, Vault Window
multistorage:vault:13, Vault Window
multistorage:vault:13, Vault Window
multistorage:vault:13, Vault Window
multistorage:vault:13, Vault Window
multistorage:stone_storage:0, Stone Storage Upgrade
multistorage:stone_storage:1, Stone Storage
multistorage:stone_storage:2, Dense Stone Storage
multistorage:stone_storage:3, Chameleon Storage
multistorage:stone_storage:4, Dense Chameleon Storage
multistorage:stone_storage:5, Stone Junkbox
multistorage:stone_storage:6, Dense Stone Junkbox
multistorage:stone_storage:7, Stone Queue
multistorage:stone_storage:8, Dense Stone Queue
multistorage:ender_chest:0, EnderLink Chest
multistorage:ender_chest:0, EnderLink Chest
multistorage:ender_chest:0, EnderLink Chest
multistorage:ender_chest:0, EnderLink Chest
multistorage:ender_chest:0, EnderLink Chest
multistorage:ender_chest:0, EnderLink Chest
multistorage:ender_chest:0, EnderLink Chest
multistorage:ender_chest:0, EnderLink Chest
multistorage:ender_chest:0, EnderLink Chest
multistorage:ender_chest:0, EnderLink Chest
multistorage:ender_chest:0, EnderLink Chest
multistorage:ender_chest:0, EnderLink Chest
multistorage:ender_chest:0, EnderLink Chest
multistorage:ender_chest:0, EnderLink Chest
multistorage:ender_chest:0, EnderLink Chest
multistorage:ender_chest:0, EnderLink Chest
multistorage:ender_bag:0, EnderLink Bag
multistorage:ender_bag:0, EnderLink Bag
multistorage:ender_bag:0, EnderLink Bag
multistorage:ender_bag:0, EnderLink Bag
multistorage:ender_bag:0, EnderLink Bag
multistorage:ender_bag:0, EnderLink Bag
multistorage:ender_bag:0, EnderLink Bag
multistorage:ender_bag:0, EnderLink Bag
multistorage:ender_bag:0, EnderLink Bag
multistorage:ender_bag:0, EnderLink Bag
multistorage:ender_bag:0, EnderLink Bag
multistorage:ender_bag:0, EnderLink Bag
multistorage:ender_bag:0, EnderLink Bag
multistorage:ender_bag:0, EnderLink Bag
multistorage:ender_bag:0, EnderLink Bag
multistorage:ender_bag:0, EnderLink Bag
multistorage:ender_bag:2, EnderBag
netherendingores:creative_tab, Creative Tab Block
netherendingores:block_end_endermite, End Stone Endermite Monster Egg
netherendingores:block_nether_netherfish, Netherrack Netherfish Monster Egg
netherendingores:ore_end_modded_1:0, End Aluminum Ore
netherendingores:ore_end_modded_1:1, End Copper Ore
netherendingores:ore_end_modded_1:2, End Iridium Ore
netherendingores:ore_end_modded_1:3, End Lead Ore
netherendingores:ore_end_modded_1:4, End Mithril Ore
netherendingores:ore_end_modded_1:5, End Nickel Ore
netherendingores:ore_end_modded_1:6, End Platinum Ore
netherendingores:ore_end_modded_1:7, End Silver Ore
netherendingores:ore_end_modded_1:8, End Tin Ore
netherendingores:ore_end_modded_1:9, End Certus Quartz Ore
netherendingores:ore_end_modded_1:10, End Charged Certus Quartz Ore
netherendingores:ore_end_modded_1:11, End Osmium Ore
netherendingores:ore_end_modded_1:12, End Uranium Ore
netherendingores:ore_end_modded_1:13, End Yellorite Ore
netherendingores:ore_end_modded_1:14, End Dilithium Ore
netherendingores:ore_end_modded_1:15, End Tritanium Ore
netherendingores:ore_end_modded_2:0, End Zinc Ore
netherendingores:ore_end_modded_2:1, End Ruby Ore
netherendingores:ore_end_modded_2:2, End Sapphire Ore
netherendingores:ore_end_modded_2:3, End Peridot Ore
netherendingores:ore_end_modded_2:4, End Electrotine Ore
netherendingores:ore_end_modded_2:5, End Ambrosium Ore
netherendingores:ore_end_modded_2:6, End Gravitite Ore
netherendingores:ore_end_modded_2:7, End Zanite Ore
netherendingores:ore_end_modded_2:8, End Arkenium Ore
netherendingores:ore_end_modded_2:9, End Icestone Ore
netherendingores:ore_end_vanilla:0, End Coal Ore
netherendingores:ore_end_vanilla:1, End Diamond Ore
netherendingores:ore_end_vanilla:2, End Emerald Ore
netherendingores:ore_end_vanilla:3, End Gold Ore
netherendingores:ore_end_vanilla:4, End Iron Ore
netherendingores:ore_end_vanilla:5, End Lapis Ore
netherendingores:ore_end_vanilla:6, End Redstone Ore
netherendingores:ore_nether_modded_1:0, Nether Aluminum Ore
netherendingores:ore_nether_modded_1:1, Nether Copper Ore
netherendingores:ore_nether_modded_1:2, Nether Iridium Ore
netherendingores:ore_nether_modded_1:3, Nether Lead Ore
netherendingores:ore_nether_modded_1:4, Nether Mithril Ore
netherendingores:ore_nether_modded_1:5, Nether Nickel Ore
netherendingores:ore_nether_modded_1:6, Nether Platinum Ore
netherendingores:ore_nether_modded_1:7, Nether Silver Ore
netherendingores:ore_nether_modded_1:8, Nether Tin Ore
netherendingores:ore_nether_modded_1:9, Nether Certus Quartz Ore
netherendingores:ore_nether_modded_1:10, Nether Charged Certus Quartz Ore
netherendingores:ore_nether_modded_1:11, Nether Osmium Ore
netherendingores:ore_nether_modded_1:12, Nether Uranium Ore
netherendingores:ore_nether_modded_1:13, Nether Yellorite Ore
netherendingores:ore_nether_modded_1:14, Nether Dilithium Ore
netherendingores:ore_nether_modded_1:15, Nether Tritanium Ore
netherendingores:ore_nether_modded_2:0, Nether Zinc Ore
netherendingores:ore_nether_modded_2:1, Nether Ruby Ore
netherendingores:ore_nether_modded_2:2, Nether Sapphire Ore
netherendingores:ore_nether_modded_2:3, Nether Peridot Ore
netherendingores:ore_nether_modded_2:4, Nether Electrotine Ore
netherendingores:ore_nether_modded_2:5, Nether Ambrosium Ore
netherendingores:ore_nether_modded_2:6, Nether Gravitite Ore
netherendingores:ore_nether_modded_2:7, Nether Zanite Ore
netherendingores:ore_nether_modded_2:8, Nether Arkenium Ore
netherendingores:ore_nether_modded_2:9, Nether Icestone Ore
netherendingores:ore_nether_vanilla:0, Nether Coal Ore
netherendingores:ore_nether_vanilla:1, Nether Diamond Ore
netherendingores:ore_nether_vanilla:2, Nether Emerald Ore
netherendingores:ore_nether_vanilla:3, Nether Gold Ore
netherendingores:ore_nether_vanilla:4, Nether Iron Ore
netherendingores:ore_nether_vanilla:5, Nether Lapis Ore
netherendingores:ore_nether_vanilla:6, Nether Redstone Ore
netherendingores:ore_other_1:0, Overworld Quartz Ore
netherendingores:ore_other_1:1, End Quartz Ore
netherendingores:ore_other_1:2, Overworld Ardite Ore
netherendingores:ore_other_1:3, End Ardite Ore
netherendingores:ore_other_1:4, Overworld Cobalt Ore
netherendingores:ore_other_1:5, End Cobalt Ore
netherendingores:ore_other_1:6, Overworld Ambrosium Ore
netherendingores:ore_other_1:7, Overworld Gravitite Ore
netherendingores:ore_other_1:8, Overworld Zanite Ore
netherendingores:ore_other_1:9, Overworld Arkenium Ore
netherendingores:ore_other_1:10, Overworld Icestone Ore
notenoughwands:wandcore, Wand Core
notenoughwands:advanced_wandcore, Advanced Wand Core
notenoughwands:teleportation_wand, Teleportation Wand
notenoughwands:building_wand, Building Wand
notenoughwands:swapping_wand, Swapping Wand
notenoughwands:capturing_wand, Capturing Wand
notenoughwands:illumination_wand, Illumination Wand
notenoughwands:displacement_wand, Displacement Wand
notenoughwands:moving_wand, Moving Wand
notenoughwands:acceleration_wand, Acceleration Wand
notenoughwands:protection_wand, Protection Wand
notenoughwands:master_protection_wand, Master Protection Wand
notenoughwands:freezing_wand, Freezing Wand (WIP)
notenoughwands:potion_wand, Potion Wand
platforms:platform:50, PlatFormer
platforms:platform:0, Wooden Platform
platforms:platform:1, Wooden Ramp
platforms:platform:2, Wooden Floor
platforms:platform:3, Wooden Frame
platforms:platform:4, Wooden Rise
platforms:platform:5, Wooden Handrail
platforms:platform:10, Stone Platform
platforms:platform:11, Stone Ramp
platforms:platform:12, Stone Floor
platforms:platform:13, Stone Frame
platforms:platform:14, Stone Rise
platforms:platform:15, Stone Handrail
platforms:platform:20, Metal Platform
platforms:platform:21, Metal Ramp
platforms:platform:22, Metal Floor
platforms:platform:23, Metal Frame
platforms:platform:24, Metal Rise
platforms:platform:25, Metal Handrail
platforms:wrench, Monkey Wrench
realfilingcabinet:emptyfolder:0, Filing Folder (Empty)
realfilingcabinet:emptyfolder:1, Durability Folder (Empty)
realfilingcabinet:emptyfolder:2, Mob Folder (Empty)
realfilingcabinet:emptyfolder:3, Fluid Folder (Empty)
realfilingcabinet:emptyfolder:4, NBT Folder (Empty)
realfilingcabinet:folder:0, Filing Folder
realfilingcabinet:upgrade:0, Creative Upgrade
realfilingcabinet:upgrade:1, Crafting Upgrade
realfilingcabinet:upgrade:2, Ender Upgrade
realfilingcabinet:upgrade:3, OreDict Upgrade
realfilingcabinet:upgrade:4, Mob Upgrade
realfilingcabinet:upgrade:5, Fluid Upgrade
realfilingcabinet:upgrade:6, Life Upgrade
realfilingcabinet:upgrade:7, Smelting Upgrade
realfilingcabinet:magnifyingglass, Magnifying Glass
realfilingcabinet:whiteouttape, White Out Tape
realfilingcabinet:mysteryfolder, Mystery Folder
realfilingcabinet:suitcase, Suitcase
realfilingcabinet:emptydyedfolder:0, Dyed Folder (White)
realfilingcabinet:emptydyedfolder:1, Dyed Folder (Orange)
realfilingcabinet:emptydyedfolder:2, Dyed Folder (Magenta)
realfilingcabinet:emptydyedfolder:3, Dyed Folder (Light Blue)
realfilingcabinet:emptydyedfolder:4, Dyed Folder (Yellow)
realfilingcabinet:emptydyedfolder:5, Dyed Folder (Lime)
realfilingcabinet:emptydyedfolder:6, Dyed Folder (Pink)
realfilingcabinet:emptydyedfolder:7, Dyed Folder (Gray)
realfilingcabinet:emptydyedfolder:8, Dyed Folder (Silver)
realfilingcabinet:emptydyedfolder:9, Dyed Folder (Cyan)
realfilingcabinet:emptydyedfolder:10, Dyed Folder (Purple)
realfilingcabinet:emptydyedfolder:11, Dyed Folder (Blue)
realfilingcabinet:emptydyedfolder:12, Dyed Folder (Brown)
realfilingcabinet:emptydyedfolder:13, Dyed Folder (Green)
realfilingcabinet:emptydyedfolder:14, Dyed Folder (Red)
realfilingcabinet:emptydyedfolder:15, Dyed Folder (Black)
realfilingcabinet:dyedfolder:0, Dyed Folder (White)
realfilingcabinet:autofolder, Auto Item Folder
realfilingcabinet:debugger, Debugging Tool
realfilingcabinet:filter, Filing Cabinet Filter
realfilingcabinet:key:0, Master Key
realfilingcabinet:key:1, Key Copy
realfilingcabinet:modelcabinet, Filing Cabinet
rflux:lightblock_on, Light Block (on)
rflux:lightblock_off, Light Block (off)
rflux:flatlightblock_on, Flat Light Block (on)
rflux:flatlightblock_off, Flat Light Block (off)
rflux:invisible_block, tile.rflux.invisibleblock.name
rftoolsdim:dimlet_base, Dimlet Base Part
rftoolsdim:dimlet_control_circuit:0, Dimlet Control Circuit Rarity 0
rftoolsdim:dimlet_control_circuit:1, Dimlet Control Circuit Rarity 1
rftoolsdim:dimlet_control_circuit:2, Dimlet Control Circuit Rarity 2
rftoolsdim:dimlet_control_circuit:3, Dimlet Control Circuit Rarity 3
rftoolsdim:dimlet_control_circuit:4, Dimlet Control Circuit Rarity 4
rftoolsdim:dimlet_control_circuit:5, Dimlet Control Circuit Rarity 5
rftoolsdim:dimlet_control_circuit:6, Dimlet Control Circuit Rarity 6
rftoolsdim:dimlet_energy_module:0, Dimlet Basic Energy Module
rftoolsdim:dimlet_energy_module:1, Dimlet Regular Energy Module
rftoolsdim:dimlet_energy_module:2, Dimlet Advanced Energy Module
rftoolsdim:dimlet_memory_unit:0, Dimlet Basic Memory Unit
rftoolsdim:dimlet_memory_unit:1, Dimlet Regular Memory Unit
rftoolsdim:dimlet_memory_unit:2, Dimlet Advanced Memory Unit
rftoolsdim:dimlet_type_controller:0, Dimlet Biome Type Controller
rftoolsdim:dimlet_type_controller:1, Dimlet Liquid Type Controller
rftoolsdim:dimlet_type_controller:2, Dimlet Material Type Controller
rftoolsdim:dimlet_type_controller:3, Dimlet Mob Type Controller
rftoolsdim:dimlet_type_controller:4, Dimlet Sky Type Controller
rftoolsdim:dimlet_type_controller:5, Dimlet Structure Type Controller
rftoolsdim:dimlet_type_controller:6, Dimlet Terrain Type Controller
rftoolsdim:dimlet_type_controller:7, Dimlet Feature Type Controller
rftoolsdim:dimlet_type_controller:8, Dimlet Time Type Controller
rftoolsdim:dimlet_type_controller:9, Dimlet Digit Type Controller
rftoolsdim:dimlet_type_controller:10, Dimlet Effect Type Controller
rftoolsdim:dimlet_type_controller:11, Dimlet Special Type Controller
rftoolsdim:dimlet_type_controller:12, Dimlet Controller Type Controller
rftoolsdim:dimlet_type_controller:13, Dimlet Weather Type Controller
rftoolsdim:dimlet_type_controller:14, Dimlet Patreon Type Controller
rftoolsdim:structure_essence:0, Structure None Essence
rftoolsdim:structure_essence:1, Structure Village Essence
rftoolsdim:structure_essence:2, Structure Stronghold Essence
rftoolsdim:structure_essence:3, Structure Dungeon Essence
rftoolsdim:structure_essence:4, Structure Fortress Essence
rftoolsdim:structure_essence:5, Structure Mineshaft Essence
rftoolsdim:structure_essence:6, Structure Scattered Essence
rftoolsdim:structure_essence:7, Structure Ocean Monument Essence
rftoolsdim:structure_essence:8, Structure Swamp Hut Essence
rftoolsdim:structure_essence:9, Structure Desert Temple Essence
rftoolsdim:structure_essence:10, Structure Jungle Temple Essence
rftoolsdim:structure_essence:11, Structure Igloo Essence
rftoolsdim:known_dimlet:10, Effect Dimlet (None)
rftoolsdim:known_dimlet:4, Sky Dimlet (Normal)
rftoolsdim:known_dimlet:9, Digit Dimlet (8)
rftoolsdim:known_dimlet:9, Digit Dimlet (9)
rftoolsdim:known_dimlet:1, Liquid Dimlet (Water)
rftoolsdim:known_dimlet:9, Digit Dimlet (2)
rftoolsdim:known_dimlet:3, Mob Dimlet (Default)
rftoolsdim:known_dimlet:8, Time Dimlet (Normal)
rftoolsdim:known_dimlet:9, Digit Dimlet (3)
rftoolsdim:known_dimlet:9, Digit Dimlet (0)
rftoolsdim:known_dimlet:9, Digit Dimlet (1)
rftoolsdim:known_dimlet:9, Digit Dimlet (6)
rftoolsdim:known_dimlet:9, Digit Dimlet (7)
rftoolsdim:known_dimlet:9, Digit Dimlet (4)
rftoolsdim:known_dimlet:6, Terrain Dimlet (Flat)
rftoolsdim:known_dimlet:9, Digit Dimlet (5)
rftoolsdim:known_dimlet:4, Sky Dimlet (Normal night)
rftoolsdim:known_dimlet:13, Weather Dimlet (Default)
rftoolsdim:known_dimlet:12, Controller Dimlet (Default)
rftoolsdim:known_dimlet:2, Material Dimlet (Stone)
rftoolsdim:known_dimlet:4, Sky Dimlet (Normal day)
rftoolsdim:known_dimlet:12, Controller Dimlet (Single)
rftoolsdim:known_dimlet:5, Structure Dimlet (None)
rftoolsdim:known_dimlet:7, Feature Dimlet (None)
rftoolsdim:known_dimlet:6, Terrain Dimlet (Void)
rftoolsdim:efficiency_essence, Efficiency Essence
rftoolsdim:mediocre_efficiency_essence, Mediocre Efficiency Essence
rftoolsdim:empty_dimension_tab, Empty Dimension Tab
rftoolsdim:realized_dimension_tab, Realized Dimension Tab
rftoolsdim:dimlet_template, Dimlet Template
rftoolsdim:dimlet_parcel, Dimlet Parcel
rftoolsdim:rftoolsdim_manual, RFTools Dimension Manual
rftoolsdim:dimension_monitor, Dimension Monitor
rftoolsdim:dimension_module, Dimension Screen Module
rftoolsdim:phased_field_generator, Phased Field Generator
rftoolsdim:dimensional_blank_block, Dimensional Blank Block
rftoolsdim:dimensional_block, Dimensional Block
rftoolsdim:dimensional_cross2_block, Dimensional Cross 2 Block
rftoolsdim:dimensional_cross_block, Dimensional Cross Block
rftoolsdim:dimensional_pattern1_block, Dimensional Pattern 1 Block
rftoolsdim:dimensional_pattern2_block, Dimensional Pattern 2 Block
rftoolsdim:dimensional_small_blocks, Dimensional Small Blocks
rftoolsdim:dimension_enscriber, Dimension Enscriber
rftoolsdim:dimension_builder, Dimension Builder
rftoolsdim:dimension_editor, Dimension Editor
rftoolsdim:dimlet_workbench, Dimlet Workbench
rftoolsdim:activity_probe, Activity Probe
rftoolsdim:energy_extractor, Energy Extractor
rftoolsdim:material_absorber, Material Absorber
