ID,Class Name,BlockState Properties,BlockState Class Name
tcomplement:scorched_stairs_creeper,slimeknights.mantle.block.BlockStairsBase,"[PropertyDirection{name=facing, clazz=class net.minecraft.util.EnumFacing, values=[north, south, west, east]}, PropertyEnum{name=half, clazz=class net.minecraft.block.BlockStairs$EnumHalf, values=[top, bottom]}, PropertyEnum{name=shape, clazz=class net.minecraft.block.BlockStairs$EnumShape, values=[straight, inner_left, inner_right, outer_left, outer_right]}]",net.minecraft.block.state.BlockStateContainer
tcomplement:scorched_stairs_paver,slimeknights.mantle.block.BlockStairsBase,"[PropertyDirection{name=facing, clazz=class net.minecraft.util.EnumFacing, values=[north, south, west, east]}, PropertyEnum{name=half, clazz=class net.minecraft.block.BlockStairs$EnumHalf, values=[top, bottom]}, PropertyEnum{name=shape, clazz=class net.minecraft.block.BlockStairs$EnumShape, values=[straight, inner_left, inner_right, outer_left, outer_right]}]",net.minecraft.block.state.BlockStateContainer
tcomplement:scorched_stairs_road,slimeknights.mantle.block.BlockStairsBase,"[PropertyDirection{name=facing, clazz=class net.minecraft.util.EnumFacing, values=[north, south, west, east]}, PropertyEnum{name=half, clazz=class net.minecraft.block.BlockStairs$EnumHalf, values=[top, bottom]}, PropertyEnum{name=shape, clazz=class net.minecraft.block.BlockStairs$EnumShape, values=[straight, inner_left, inner_right, outer_left, outer_right]}]",net.minecraft.block.state.BlockStateContainer
tcomplement:scorched_stairs_stone,slimeknights.mantle.block.BlockStairsBase,"[PropertyDirection{name=facing, clazz=class net.minecraft.util.EnumFacing, values=[north, south, west, east]}, PropertyEnum{name=half, clazz=class net.minecraft.block.BlockStairs$EnumHalf, values=[top, bottom]}, PropertyEnum{name=shape, clazz=class net.minecraft.block.BlockStairs$EnumShape, values=[straight, inner_left, inner_right, outer_left, outer_right]}]",net.minecraft.block.state.BlockStateContainer
tcomplement:scorched_stairs_tile,slimeknights.mantle.block.BlockStairsBase,"[PropertyDirection{name=facing, clazz=class net.minecraft.util.EnumFacing, values=[north, south, west, east]}, PropertyEnum{name=half, clazz=class net.minecraft.block.BlockStairs$EnumHalf, values=[top, bottom]}, PropertyEnum{name=shape, clazz=class net.minecraft.block.BlockStairs$EnumShape, values=[straight, inner_left, inner_right, outer_left, outer_right]}]",net.minecraft.block.state.BlockStateContainer
tcomplement:storage,knightminer.tcomplement.steelworks.blocks.BlockStorage,"[PropertyEnum{name=type, clazz=class knightminer.tcomplement.steelworks.blocks.BlockStorage$StorageType, values=[CHARCOAL, STEEL]}]",net.minecraft.block.state.BlockStateContainer
tconstruct:blood,slimeknights.tconstruct.smeltery.block.BlockTinkerFluid,"[PropertyInteger{name=level, clazz=class java.lang.Integer, values=[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15]}]",net.minecraftforge.common.property.ExtendedBlockState
tconstruct:blueslime,slimeknights.tconstruct.shared.block.BlockLiquidSlime,"[PropertyInteger{name=level, clazz=class java.lang.Integer, values=[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15]}]",net.minecraftforge.common.property.ExtendedBlockState
tconstruct:brownstone,slimeknights.tconstruct.gadgets.block.BlockBrownstone,"[PropertyEnum{name=type, clazz=class slimeknights.tconstruct.gadgets.block.BlockBrownstone$BrownstoneType, values=[SMOOTH, ROUGH, PAVER, BRICK, BRICK_CRACKED, BRICK_FANCY, BRICK_SQUARE, ROAD, CREEPER, BRICK_TRIANGLE, BRICK_SMALL, TILE]}]",net.minecraft.block.state.BlockStateContainer
tconstruct:brownstone_slab,slimeknights.tconstruct.gadgets.block.BlockBrownstoneSlab,"[PropertyEnum{name=half, clazz=class net.minecraft.block.BlockSlab$EnumBlockHalf, values=[top, bottom]}, PropertyEnum{name=type, clazz=class slimeknights.tconstruct.gadgets.block.BlockBrownstoneSlab$BrownstoneType, values=[SMOOTH, ROUGH, PAVER, BRICK, BRICK_CRACKED, BRICK_FANCY, BRICK_SQUARE, ROAD]}]",net.minecraft.block.state.BlockStateContainer
tconstruct:brownstone_slab2,slimeknights.tconstruct.gadgets.block.BlockBrownstoneSlab2,"[PropertyEnum{name=half, clazz=class net.minecraft.block.BlockSlab$EnumBlockHalf, values=[top, bottom]}, PropertyEnum{name=type, clazz=class slimeknights.tconstruct.gadgets.block.BlockBrownstoneSlab2$BrownstoneType, values=[CREEPER, BRICK_TRIANGLE, BRICK_SMALL, TILE]}]",net.minecraft.block.state.BlockStateContainer
tconstruct:brownstone_stairs_brick,slimeknights.mantle.block.BlockStairsBase,"[PropertyDirection{name=facing, clazz=class net.minecraft.util.EnumFacing, values=[north, south, west, east]}, PropertyEnum{name=half, clazz=class net.minecraft.block.BlockStairs$EnumHalf, values=[top, bottom]}, PropertyEnum{name=shape, clazz=class net.minecraft.block.BlockStairs$EnumShape, values=[straight, inner_left, inner_right, outer_left, outer_right]}]",net.minecraft.block.state.BlockStateContainer
tconstruct:brownstone_stairs_brick_cracked,slimeknights.mantle.block.BlockStairsBase,"[PropertyDirection{name=facing, clazz=class net.minecraft.util.EnumFacing, values=[north, south, west, east]}, PropertyEnum{name=half, clazz=class net.minecraft.block.BlockStairs$EnumHalf, values=[top, bottom]}, PropertyEnum{name=shape, clazz=class net.minecraft.block.BlockStairs$EnumShape, values=[straight, inner_left, inner_right, outer_left, outer_right]}]",net.minecraft.block.state.BlockStateContainer
tconstruct:brownstone_stairs_brick_fancy,slimeknights.mantle.block.BlockStairsBase,"[PropertyDirection{name=facing, clazz=class net.minecraft.util.EnumFacing, values=[north, south, west, east]}, PropertyEnum{name=half, clazz=class net.minecraft.block.BlockStairs$EnumHalf, values=[top, bottom]}, PropertyEnum{name=shape, clazz=class net.minecraft.block.BlockStairs$EnumShape, values=[straight, inner_left, inner_right, outer_left, outer_right]}]",net.minecraft.block.state.BlockStateContainer
tconstruct:brownstone_stairs_brick_small,slimeknights.mantle.block.BlockStairsBase,"[PropertyDirection{name=facing, clazz=class net.minecraft.util.EnumFacing, values=[north, south, west, east]}, PropertyEnum{name=half, clazz=class net.minecraft.block.BlockStairs$EnumHalf, values=[top, bottom]}, PropertyEnum{name=shape, clazz=class net.minecraft.block.BlockStairs$EnumShape, values=[straight, inner_left, inner_right, outer_left, outer_right]}]",net.minecraft.block.state.BlockStateContainer
tconstruct:brownstone_stairs_brick_square,slimeknights.mantle.block.BlockStairsBase,"[PropertyDirection{name=facing, clazz=class net.minecraft.util.EnumFacing, values=[north, south, west, east]}, PropertyEnum{name=half, clazz=class net.minecraft.block.BlockStairs$EnumHalf, values=[top, bottom]}, PropertyEnum{name=shape, clazz=class net.minecraft.block.BlockStairs$EnumShape, values=[straight, inner_left, inner_right, outer_left, outer_right]}]",net.minecraft.block.state.BlockStateContainer
tconstruct:brownstone_stairs_brick_triangle,slimeknights.mantle.block.BlockStairsBase,"[PropertyDirection{name=facing, clazz=class net.minecraft.util.EnumFacing, values=[north, south, west, east]}, PropertyEnum{name=half, clazz=class net.minecraft.block.BlockStairs$EnumHalf, values=[top, bottom]}, PropertyEnum{name=shape, clazz=class net.minecraft.block.BlockStairs$EnumShape, values=[straight, inner_left, inner_right, outer_left, outer_right]}]",net.minecraft.block.state.BlockStateContainer
tconstruct:brownstone_stairs_creeper,slimeknights.mantle.block.BlockStairsBase,"[PropertyDirection{name=facing, clazz=class net.minecraft.util.EnumFacing, values=[north, south, west, east]}, PropertyEnum{name=half, clazz=class net.minecraft.block.BlockStairs$EnumHalf, values=[top, bottom]}, PropertyEnum{name=shape, clazz=class net.minecraft.block.BlockStairs$EnumShape, values=[straight, inner_left, inner_right, outer_left, outer_right]}]",net.minecraft.block.state.BlockStateContainer
tconstruct:brownstone_stairs_paver,slimeknights.mantle.block.BlockStairsBase,"[PropertyDirection{name=facing, clazz=class net.minecraft.util.EnumFacing, values=[north, south, west, east]}, PropertyEnum{name=half, clazz=class net.minecraft.block.BlockStairs$EnumHalf, values=[top, bottom]}, PropertyEnum{name=shape, clazz=class net.minecraft.block.BlockStairs$EnumShape, values=[straight, inner_left, inner_right, outer_left, outer_right]}]",net.minecraft.block.state.BlockStateContainer
tconstruct:brownstone_stairs_road,slimeknights.mantle.block.BlockStairsBase,"[PropertyDirection{name=facing, clazz=class net.minecraft.util.EnumFacing, values=[north, south, west, east]}, PropertyEnum{name=half, clazz=class net.minecraft.block.BlockStairs$EnumHalf, values=[top, bottom]}, PropertyEnum{name=shape, clazz=class net.minecraft.block.BlockStairs$EnumShape, values=[straight, inner_left, inner_right, outer_left, outer_right]}]",net.minecraft.block.state.BlockStateContainer
tconstruct:brownstone_stairs_rough,slimeknights.mantle.block.BlockStairsBase,"[PropertyDirection{name=facing, clazz=class net.minecraft.util.EnumFacing, values=[north, south, west, east]}, PropertyEnum{name=half, clazz=class net.minecraft.block.BlockStairs$EnumHalf, values=[top, bottom]}, PropertyEnum{name=shape, clazz=class net.minecraft.block.BlockStairs$EnumShape, values=[straight, inner_left, inner_right, outer_left, outer_right]}]",net.minecraft.block.state.BlockStateContainer
tconstruct:brownstone_stairs_smooth,slimeknights.mantle.block.BlockStairsBase,"[PropertyDirection{name=facing, clazz=class net.minecraft.util.EnumFacing, values=[north, south, west, east]}, PropertyEnum{name=half, clazz=class net.minecraft.block.BlockStairs$EnumHalf, values=[top, bottom]}, PropertyEnum{name=shape, clazz=class net.minecraft.block.BlockStairs$EnumShape, values=[straight, inner_left, inner_right, outer_left, outer_right]}]",net.minecraft.block.state.BlockStateContainer
tconstruct:brownstone_stairs_tile,slimeknights.mantle.block.BlockStairsBase,"[PropertyDirection{name=facing, clazz=class net.minecraft.util.EnumFacing, values=[north, south, west, east]}, PropertyEnum{name=half, clazz=class net.minecraft.block.BlockStairs$EnumHalf, values=[top, bottom]}, PropertyEnum{name=shape, clazz=class net.minecraft.block.BlockStairs$EnumShape, values=[straight, inner_left, inner_right, outer_left, outer_right]}]",net.minecraft.block.state.BlockStateContainer
tconstruct:casting,slimeknights.tconstruct.smeltery.block.BlockCasting,"[PropertyEnum{name=type, clazz=class slimeknights.tconstruct.smeltery.block.BlockCasting$CastingType, values=[TABLE, BASIN]}]",net.minecraftforge.common.property.ExtendedBlockState
tconstruct:channel,slimeknights.tconstruct.smeltery.block.BlockChannel,"[PropertyBool{name=down, clazz=class java.lang.Boolean, values=[true, false]}, PropertyEnum{name=east, clazz=class slimeknights.tconstruct.smeltery.block.BlockChannel$ChannelConnectionState, values=[NONE, IN, OUT, LEVER]}, PropertyEnum{name=north, clazz=class slimeknights.tconstruct.smeltery.block.BlockChannel$ChannelConnectionState, values=[NONE, IN, OUT, LEVER]}, PropertyEnum{name=south, clazz=class slimeknights.tconstruct.smeltery.block.BlockChannel$ChannelConnectionState, values=[NONE, IN, OUT, LEVER]}, PropertyEnum{name=west, clazz=class slimeknights.tconstruct.smeltery.block.BlockChannel$ChannelConnectionState, values=[NONE, IN, OUT, LEVER]}]",net.minecraft.block.state.BlockStateContainer
tconstruct:clear_glass,slimeknights.tconstruct.shared.block.BlockClearGlass,"[PropertyBool{name=connected_down, clazz=class java.lang.Boolean, values=[true, false]}, PropertyBool{name=connected_east, clazz=class java.lang.Boolean, values=[true, false]}, PropertyBool{name=connected_north, clazz=class java.lang.Boolean, values=[true, false]}, PropertyBool{name=connected_south, clazz=class java.lang.Boolean, values=[true, false]}, PropertyBool{name=connected_up, clazz=class java.lang.Boolean, values=[true, false]}, PropertyBool{name=connected_west, clazz=class java.lang.Boolean, values=[true, false]}]",net.minecraft.block.state.BlockStateContainer
tconstruct:clear_stained_glass,slimeknights.tconstruct.shared.block.BlockClearStainedGlass,"[PropertyEnum{name=color, clazz=class slimeknights.tconstruct.shared.block.BlockClearStainedGlass$EnumGlassColor, values=[WHITE, ORANGE, MAGENTA, LIGHT_BLUE, YELLOW, LIME, PINK, GRAY, SILVER, CYAN, PURPLE, BLUE, BROWN, GREEN, RED, BLACK]}, PropertyBool{name=connected_down, clazz=class java.lang.Boolean, values=[true, false]}, PropertyBool{name=connected_east, clazz=class java.lang.Boolean, values=[true, false]}, PropertyBool{name=connected_north, clazz=class java.lang.Boolean, values=[true, false]}, PropertyBool{name=connected_south, clazz=class java.lang.Boolean, values=[true, false]}, PropertyBool{name=connected_up, clazz=class java.lang.Boolean, values=[true, false]}, PropertyBool{name=connected_west, clazz=class java.lang.Boolean, values=[true, false]}]",net.minecraft.block.state.BlockStateContainer
tconstruct:deco_ground,slimeknights.tconstruct.shared.block.BlockDecoGround,"[PropertyEnum{name=type, clazz=class slimeknights.tconstruct.shared.block.BlockDecoGround$DecoGroundType, values=[MUDBRICK]}]",net.minecraft.block.state.BlockStateContainer
tconstruct:deco_ground_slab,slimeknights.tconstruct.shared.block.BlockDecoGroundSlab,"[PropertyEnum{name=half, clazz=class net.minecraft.block.BlockSlab$EnumBlockHalf, values=[top, bottom]}, PropertyEnum{name=type, clazz=class slimeknights.tconstruct.shared.block.BlockDecoGround$DecoGroundType, values=[MUDBRICK]}]",net.minecraft.block.state.BlockStateContainer
tconstruct:dried_brick_stairs,slimeknights.mantle.block.BlockStairsBase,"[PropertyDirection{name=facing, clazz=class net.minecraft.util.EnumFacing, values=[north, south, west, east]}, PropertyEnum{name=half, clazz=class net.minecraft.block.BlockStairs$EnumHalf, values=[top, bottom]}, PropertyEnum{name=shape, clazz=class net.minecraft.block.BlockStairs$EnumShape, values=[straight, inner_left, inner_right, outer_left, outer_right]}]",net.minecraft.block.state.BlockStateContainer
tconstruct:dried_clay,slimeknights.tconstruct.gadgets.block.BlockDriedClay,"[PropertyEnum{name=type, clazz=class slimeknights.tconstruct.gadgets.block.BlockDriedClay$DriedClayType, values=[CLAY, BRICK]}]",net.minecraft.block.state.BlockStateContainer
tconstruct:dried_clay_slab,slimeknights.tconstruct.gadgets.block.BlockDriedClaySlab,"[PropertyEnum{name=half, clazz=class net.minecraft.block.BlockSlab$EnumBlockHalf, values=[top, bottom]}, PropertyEnum{name=type, clazz=class slimeknights.tconstruct.gadgets.block.BlockDriedClay$DriedClayType, values=[CLAY, BRICK]}]",net.minecraft.block.state.BlockStateContainer
tconstruct:dried_clay_stairs,slimeknights.mantle.block.BlockStairsBase,"[PropertyDirection{name=facing, clazz=class net.minecraft.util.EnumFacing, values=[north, south, west, east]}, PropertyEnum{name=half, clazz=class net.minecraft.block.BlockStairs$EnumHalf, values=[top, bottom]}, PropertyEnum{name=shape, clazz=class net.minecraft.block.BlockStairs$EnumShape, values=[straight, inner_left, inner_right, outer_left, outer_right]}]",net.minecraft.block.state.BlockStateContainer
tconstruct:faucet,slimeknights.tconstruct.smeltery.block.BlockFaucet,"[PropertyDirection{name=facing, clazz=class net.minecraft.util.EnumFacing, values=[up, north, south, west, east]}]",net.minecraft.block.state.BlockStateContainer
tconstruct:firewood,slimeknights.tconstruct.shared.block.BlockFirewood,"[PropertyEnum{name=type, clazz=class slimeknights.tconstruct.shared.block.BlockFirewood$FirewoodType, values=[LAVAWOOD, FIREWOOD]}]",net.minecraft.block.state.BlockStateContainer
tconstruct:firewood_slab,slimeknights.tconstruct.shared.block.BlockFirewoodSlab,"[PropertyEnum{name=half, clazz=class net.minecraft.block.BlockSlab$EnumBlockHalf, values=[top, bottom]}, PropertyEnum{name=type, clazz=class slimeknights.tconstruct.shared.block.BlockFirewood$FirewoodType, values=[LAVAWOOD, FIREWOOD]}]",net.minecraft.block.state.BlockStateContainer
tconstruct:firewood_stairs,slimeknights.mantle.block.BlockStairsBase,"[PropertyDirection{name=facing, clazz=class net.minecraft.util.EnumFacing, values=[north, south, west, east]}, PropertyEnum{name=half, clazz=class net.minecraft.block.BlockStairs$EnumHalf, values=[top, bottom]}, PropertyEnum{name=shape, clazz=class net.minecraft.block.BlockStairs$EnumShape, values=[straight, inner_left, inner_right, outer_left, outer_right]}]",net.minecraft.block.state.BlockStateContainer
tconstruct:glow,slimeknights.tconstruct.shared.block.BlockGlow,"[PropertyDirection{name=facing, clazz=class net.minecraft.util.EnumFacing, values=[down, up, north, south, west, east]}]",net.minecraft.block.state.BlockStateContainer
tconstruct:lavawood_stairs,slimeknights.mantle.block.BlockStairsBase,"[PropertyDirection{name=facing, clazz=class net.minecraft.util.EnumFacing, values=[north, south, west, east]}, PropertyEnum{name=half, clazz=class net.minecraft.block.BlockStairs$EnumHalf, values=[top, bottom]}, PropertyEnum{name=shape, clazz=class net.minecraft.block.BlockStairs$EnumShape, values=[straight, inner_left, inner_right, outer_left, outer_right]}]",net.minecraft.block.state.BlockStateContainer
