ID,Group,Input Pattern,Input Ingredients,Output Item,Width,Height
stevescarts:component/cleaning_fan,,"ABA
B-B
ABA","A: minecraft:iron_bars
B: minecraft:redstone",stevescarts:modulecomponents:40,3,3
stevescarts:component/cleaning_core,,"ABA
CCC
BCB","A: stevescarts:modulecomponents:40
B: minecraft:iron_ingot
C: stevescarts:modulecomponents:42",stevescarts:modulecomponents:41,3,3
stevescarts:component/cleaning_tube,,"ABA
ABA
ABA","A: ore:dyeOrange
B: minecraft:iron_ingot",stevescarts:modulecomponents:42 x2,3,3
stevescarts:component/fuse,,"A
A
A",A: ore:string,stevescarts:modulecomponents:43 x12,1,3
stevescarts:component/solar_panel,,"AB
CA","A: minecraft:glowstone_dust
B: minecraft:redstone
C: minecraft:iron_ingot",stevescarts:modulecomponents:44,2,2
stevescarts:component/eye_of_galgador,,"ABA
CDC
ABA","A: minecraft:magma_cream
B: minecraft:fermented_spider_eye
C: minecraft:ghast_tear
D: minecraft:ender_eye",stevescarts:modulecomponents:45,3,3
stevescarts:component/lump_of_galgador,,"ABA
CAC
DCD","A: minecraft:glowstone_dust
B: ore:blockDiamond
C: stevescarts:modulecomponents:45
D: stevescarts:modulecomponents:21",stevescarts:modulecomponents:46 x2,3,3
stevescarts:block/galgadorian_ingot,,A,A: stevescarts:blockmetalstorage:1,stevescarts:modulecomponents:47 x9,1,1
stevescarts:component/large_lump_of_galgador,,"AAA
AAA
AAA",A: stevescarts:modulecomponents:46,stevescarts:modulecomponents:48,3,3
stevescarts:block/enhanced_galgadorian_ingot,,A,A: stevescarts:blockmetalstorage:2,stevescarts:modulecomponents:49 x9,1,1
stevescarts:component/glass_o_magic,,"ABA
ACA
AAA","A: ore:paneGlass
B: minecraft:fermented_spider_eye
C: minecraft:redstone",stevescarts:modulecomponents:5,3,3
stevescarts:component/adv_solar_panel_2,,"ABA
-C-
ABA","A: stevescarts:modulecomponents:44
B: minecraft:iron_ingot
C: stevescarts:modulecomponents:9",stevescarts:modulecomponents:58,3,3
stevescarts:component/adv_solar_panel_1,,"A-A
BCB
A-A","A: stevescarts:modulecomponents:44
B: minecraft:iron_ingot
C: stevescarts:modulecomponents:9",stevescarts:modulecomponents:58,3,3
stevescarts:component/blank_upgrade,,"AAA
BCB
ADA","A: minecraft:iron_ingot
B: stevescarts:modulecomponents:22
C: minecraft:redstone
D: stevescarts:modulecomponents:16",stevescarts:modulecomponents:59 x2,3,3
stevescarts:component/dynamite,,"A
B
B","A: stevescarts:modulecomponents:43
B: ore:gunpowder",stevescarts:modulecomponents:6,1,3
stevescarts:component/tank_valve,,"-A-
ABA
-A-","A: minecraft:iron_ingot
B: minecraft:iron_bars",stevescarts:modulecomponents:60 x8,3,3
stevescarts:component/tank_pane,,"AAA
BAB
AAA","A: ore:paneGlass
B: ore:blockGlass",stevescarts:modulecomponents:61 x32,3,3
stevescarts:component/large_tank_pane,,"AA
AA",A: stevescarts:modulecomponents:61,stevescarts:modulecomponents:62,2,2
stevescarts:component/huge_tank_pane,,"AAA
AAA
AAA",A: stevescarts:modulecomponents:61,stevescarts:modulecomponents:63,3,3
stevescarts:component/liquid_cleaning_core,,"ABA
CCC
BCB","A: stevescarts:modulecomponents:40
B: minecraft:iron_ingot
C: stevescarts:modulecomponents:65",stevescarts:modulecomponents:64,3,3
stevescarts:component/liquid_cleaning_tube,,"ABA
ABA
ABA","A: ore:dyeGreen
B: minecraft:iron_ingot",stevescarts:modulecomponents:65 x2,3,3
stevescarts:component/hardened_saw_blade,,AAB,"A: minecraft:iron_ingot
B: stevescarts:modulecomponents:22",stevescarts:modulecomponents:80,3,1
stevescarts:component/galgadorian_saw_blade,,AAB,"A: minecraft:iron_ingot
B: stevescarts:modulecomponents:47",stevescarts:modulecomponents:81,3,1
stevescarts:component/galgadorian_wheels,,"-A-
ABA
-A-","A: stevescarts:modulecomponents:22
B: stevescarts:modulecomponents:47",stevescarts:modulecomponents:82,3,3
stevescarts:component/iron_blade,,"-A-
BBB
-B-","A: minecraft:shears
B: minecraft:iron_ingot",stevescarts:modulecomponents:83 x4,3,3
stevescarts:component/blade_arm,,"A-A
-B-
A-A","A: stevescarts:modulecomponents:83
B: minecraft:iron_ingot",stevescarts:modulecomponents:84,3,3
stevescarts:component/simple_pcb_2,,"ABA
BCB
ABA","A: minecraft:redstone
B: minecraft:iron_ingot
C: minecraft:gold_ingot",stevescarts:modulecomponents:9,3,3
stevescarts:component/simple_pcb_1,,"ABA
BCB
ABA","A: minecraft:iron_ingot
B: minecraft:redstone
C: minecraft:gold_ingot",stevescarts:modulecomponents:9,3,3
stevescarts:upgrade/batteries,,"AAA
ABA
ACA","A: minecraft:redstone
B: ore:gemDiamond
C: stevescarts:modulecomponents:59",stevescarts:upgrade,3,3
stevescarts:upgrade/power_crystal,,"ABA
BCB
ADA","A: ore:gemDiamond
B: minecraft:glowstone_dust
C: minecraft:emerald_block
D: stevescarts:upgrade",stevescarts:upgrade:1,3,3
stevescarts:upgrade/cart_deployer,,"ABA
CDC
AEA","A: minecraft:iron_ingot
B: minecraft:rail
C: stevescarts:modulecomponents:9
D: minecraft:piston
E: stevescarts:modulecomponents:59",stevescarts:upgrade:10,3,3
stevescarts:upgrade/cart_modifier,,"A-A
BCB
ADA","A: minecraft:iron_ingot
B: stevescarts:modulecomponents:9
C: minecraft:anvil
D: stevescarts:modulecomponents:59",stevescarts:upgrade:11,3,3
stevescarts:upgrade/cart_crane,,"ABA
CDC
-E-","A: minecraft:piston
B: minecraft:rail
C: stevescarts:modulecomponents:9
D: minecraft:iron_ingot
E: stevescarts:modulecomponents:59",stevescarts:upgrade:12,3,3
stevescarts:upgrade/redstone_control,,"ABA
CDC
EFE","A: stevescarts:modulecomponents:9
B: minecraft:repeater
C: minecraft:redstone_torch
D: stevescarts:modulecomponents:16
E: minecraft:redstone
F: stevescarts:modulecomponents:59",stevescarts:upgrade:13,3,3
stevescarts:upgrade/quick_demolisher,,"ABA
BCB
ADA","A: ore:obsidian
B: stevescarts:modulecomponents:22
C: minecraft:iron_block
D: stevescarts:modulecomponents:59",stevescarts:upgrade:15,3,3
stevescarts:upgrade/entropy,,"AB-
CDC
-EA","A: stevescarts:modulecomponents:45
B: stevescarts:modulecomponents:22
C: ore:gemDiamond
D: minecraft:lapis_block
E: stevescarts:upgrade:15",stevescarts:upgrade:16,3,3
stevescarts:upgrade/manager_bridge,,"ABA
CDC
AEA","A: minecraft:iron_ingot
B: minecraft:ender_pearl
C: stevescarts:modulecomponents:9
D: stevescarts:blockdistributor
E: stevescarts:modulecomponents:59",stevescarts:upgrade:17,3,3
stevescarts:upgrade/thermal_engine,,"ABA
CDC
EFE","A: minecraft:nether_brick
B: stevescarts:modulecomponents:16
C: minecraft:piston
D: minecraft:furnace
E: ore:obsidian
F: stevescarts:modulecomponents:59",stevescarts:upgrade:18,3,3
stevescarts:upgrade/solar_panel,,"AAA
BCB
CDC","A: stevescarts:modulecomponents:44
B: ore:gemDiamond
C: minecraft:redstone
D: stevescarts:modulecomponents:59",stevescarts:upgrade:19,3,3
stevescarts:upgrade/knowledge,,"ABA
BCB
DED","A: minecraft:book
B: minecraft:bookshelf
C: minecraft:enchanting_table
D: stevescarts:modulecomponents:22
E: stevescarts:modulecomponents:59",stevescarts:upgrade:2,3,3
stevescarts:upgrade/industrial_espionage,,"ABA
CBC
BDB","A: minecraft:bookshelf
B: stevescarts:modulecomponents:22
C: stevescarts:modulecomponents:45
D: stevescarts:upgrade:2",stevescarts:upgrade:3,3,3
stevescarts:upgrade/experienced_assembler_5,,"-A-
-B-
CDC","A: minecraft:enchanted_book {StoredEnchantments:[{lvl:5s,id:32s}]} | minecraft:enchanted_book {RepairCost:1,StoredEnchantments:[{lvl:5s,id:32s}]} | minecraft:enchanted_book {RepairCost:2,StoredEnchantments:[{lvl:5s,id:32s}]} | minecraft:enchanted_book {RepairCost:3,StoredEnchantments:[{lvl:5s,id:32s}]} | minecraft:enchanted_book {RepairCost:4,StoredEnchantments:[{lvl:5s,id:32s}]} | minecraft:enchanted_book {RepairCost:5,StoredEnchantments:[{lvl:5s,id:32s}]} | minecraft:enchanted_book {RepairCost:6,StoredEnchantments:[{lvl:5s,id:32s}]} | minecraft:enchanted_book {RepairCost:7,StoredEnchantments:[{lvl:5s,id:32s}]} | minecraft:enchanted_book {RepairCost:8,StoredEnchantments:[{lvl:5s,id:32s}]} | minecraft:enchanted_book {RepairCost:9,StoredEnchantments:[{lvl:5s,id:32s}]} | minecraft:enchanted_book {RepairCost:10,StoredEnchantments:[{lvl:5s,id:32s}]} | minecraft:enchanted_book {RepairCost:11,StoredEnchantments:[{lvl:5s,id:32s}]} | minecraft:enchanted_book {RepairCost:12,StoredEnchantments:[{lvl:5s,id:32s}]} | minecraft:enchanted_book {RepairCost:13,StoredEnchantments:[{lvl:5s,id:32s}]} | minecraft:enchanted_book {RepairCost:14,StoredEnchantments:[{lvl:5s,id:32s}]} | minecraft:enchanted_book {RepairCost:15,StoredEnchantments:[{lvl:5s,id:32s}]} | minecraft:enchanted_book {RepairCost:16,StoredEnchantments:[{lvl:5s,id:32s}]} | minecraft:enchanted_book {RepairCost:17,StoredEnchantments:[{lvl:5s,id:32s}]} | minecraft:enchanted_book {RepairCost:18,StoredEnchantments:[{lvl:5s,id:32s}]} | minecraft:enchanted_book {RepairCost:19,StoredEnchantments:[{lvl:5s,id:32s}]} | minecraft:enchanted_book {RepairCost:20,StoredEnchantments:[{lvl:5s,id:32s}]}
B: minecraft:redstone
C: minecraft:iron_ingot
D: stevescarts:modulecomponents:59",stevescarts:upgrade:4,3,3
stevescarts:upgrade/experienced_assembler_4,,"-A-
BCB
DED","A: minecraft:enchanted_book {StoredEnchantments:[{lvl:4s,id:32s}]} | minecraft:enchanted_book {RepairCost:1,StoredEnchantments:[{lvl:4s,id:32s}]} | minecraft:enchanted_book {RepairCost:2,StoredEnchantments:[{lvl:4s,id:32s}]} | minecraft:enchanted_book {RepairCost:3,StoredEnchantments:[{lvl:4s,id:32s}]} | minecraft:enchanted_book {RepairCost:4,StoredEnchantments:[{lvl:4s,id:32s}]} | minecraft:enchanted_book {RepairCost:5,StoredEnchantments:[{lvl:4s,id:32s}]} | minecraft:enchanted_book {RepairCost:6,StoredEnchantments:[{lvl:4s,id:32s}]} | minecraft:enchanted_book {RepairCost:7,StoredEnchantments:[{lvl:4s,id:32s}]} | minecraft:enchanted_book {RepairCost:8,StoredEnchantments:[{lvl:4s,id:32s}]} | minecraft:enchanted_book {RepairCost:9,StoredEnchantments:[{lvl:4s,id:32s}]} | minecraft:enchanted_book {RepairCost:10,StoredEnchantments:[{lvl:4s,id:32s}]} | minecraft:enchanted_book {RepairCost:11,StoredEnchantments:[{lvl:4s,id:32s}]} | minecraft:enchanted_book {RepairCost:12,StoredEnchantments:[{lvl:4s,id:32s}]} | minecraft:enchanted_book {RepairCost:13,StoredEnchantments:[{lvl:4s,id:32s}]} | minecraft:enchanted_book {RepairCost:14,StoredEnchantments:[{lvl:4s,id:32s}]} | minecraft:enchanted_book {RepairCost:15,StoredEnchantments:[{lvl:4s,id:32s}]} | minecraft:enchanted_book {RepairCost:16,StoredEnchantments:[{lvl:4s,id:32s}]}
B: minecraft:iron_ingot
C: stevescarts:modulecomponents:9
D: stevescarts:modulecomponents:22
E: stevescarts:modulecomponents:59",stevescarts:upgrade:4,3,3
stevescarts:upgrade/experienced_assembler_3,,"ABA
CDC
EFE","A: minecraft:redstone
B: minecraft:enchanted_book {StoredEnchantments:[{lvl:3s,id:32s}]} | minecraft:enchanted_book {RepairCost:1,StoredEnchantments:[{lvl:3s,id:32s}]} | minecraft:enchanted_book {RepairCost:2,StoredEnchantments:[{lvl:3s,id:32s}]} | minecraft:enchanted_book {RepairCost:3,StoredEnchantments:[{lvl:3s,id:32s}]} | minecraft:enchanted_book {RepairCost:4,StoredEnchantments:[{lvl:3s,id:32s}]} | minecraft:enchanted_book {RepairCost:5,StoredEnchantments:[{lvl:3s,id:32s}]} | minecraft:enchanted_book {RepairCost:6,StoredEnchantments:[{lvl:3s,id:32s}]} | minecraft:enchanted_book {RepairCost:7,StoredEnchantments:[{lvl:3s,id:32s}]} | minecraft:enchanted_book {RepairCost:8,StoredEnchantments:[{lvl:3s,id:32s}]} | minecraft:enchanted_book {RepairCost:9,StoredEnchantments:[{lvl:3s,id:32s}]} | minecraft:enchanted_book {RepairCost:10,StoredEnchantments:[{lvl:3s,id:32s}]}
C: minecraft:iron_ingot
D: stevescarts:modulecomponents:16
E: stevescarts:modulecomponents:22
F: stevescarts:modulecomponents:59",stevescarts:upgrade:4,3,3
stevescarts:upgrade/experienced_assembler_2,,"ABA
CDC
CEC","A: minecraft:redstone
B: minecraft:enchanted_book {StoredEnchantments:[{lvl:2s,id:32s}]} | minecraft:enchanted_book {RepairCost:1,StoredEnchantments:[{lvl:2s,id:32s}]} | minecraft:enchanted_book {RepairCost:2,StoredEnchantments:[{lvl:2s,id:32s}]} | minecraft:enchanted_book {RepairCost:3,StoredEnchantments:[{lvl:2s,id:32s}]} | minecraft:enchanted_book {RepairCost:4,StoredEnchantments:[{lvl:2s,id:32s}]}
C: stevescarts:modulecomponents:22
D: stevescarts:modulecomponents:16
E: stevescarts:modulecomponents:59",stevescarts:upgrade:4,3,3
stevescarts:upgrade/experienced_assembler_1,,"ABA
CDC
CEC","A: stevescarts:modulecomponents:9
B: minecraft:enchanted_book {StoredEnchantments:[{lvl:1s,id:32s}]}
C: stevescarts:modulecomponents:22
D: stevescarts:modulecomponents:16
E: stevescarts:modulecomponents:59",stevescarts:upgrade:4,3,3
stevescarts:upgrade/new_era,,"ABA
ACA
ADA","A: stevescarts:modulecomponents:47
B: minecraft:enchanted_book {StoredEnchantments:[{lvl:5s,id:32s}]}
C: stevescarts:modulecomponents:16
D: stevescarts:upgrade:4",stevescarts:upgrade:5,3,3
stevescarts:upgrade/c02_friendly,,"-A-
BCB
DED","A: minecraft:piston
B: stevescarts:modulecomponents:9
C: ore:fenceWood
D: stevescarts:modulecomponents:40
E: stevescarts:modulecomponents:59",stevescarts:upgrade:6,3,3
stevescarts:upgrade/generic_engine,,"-A-
BCB
DED","A: stevescarts:modulecomponents:9
B: minecraft:piston
C: minecraft:furnace
D: minecraft:iron_ingot
E: stevescarts:modulecomponents:59",stevescarts:upgrade:7,3,3
stevescarts:upgrade/input,,"-A-
BCB
DED","A: stevescarts:modulecomponents:16
B: minecraft:piston
C: ore:chestWood
D: minecraft:iron_ingot
E: stevescarts:modulecomponents:59",stevescarts:upgrade:8,3,3
stevescarts:upgrade/production_line,,"-A-
BCB
DED","A: stevescarts:modulecomponents:9
B: stevescarts:modulecomponents:16
C: minecraft:redstone
D: stevescarts:modulecomponents:22
E: stevescarts:modulecomponents:59",stevescarts:upgrade:9,3,3
supersoundmuffler:sound_muffler,,"-A-
ABA
-A-","A: minecraft:wool | minecraft:wool:1 | minecraft:wool:2 | minecraft:wool:3 | minecraft:wool:4 | minecraft:wool:5 | minecraft:wool:6 | minecraft:wool:7 | minecraft:wool:8 | minecraft:wool:9 | minecraft:wool:10 | minecraft:wool:11 | minecraft:wool:12 | minecraft:wool:13 | minecraft:wool:14 | minecraft:wool:15
B: minecraft:noteblock",supersoundmuffler:sound_muffler,3,3
supersoundmuffler:sound_muffler_bauble,,"-A-
A-A
-B-","A: minecraft:string
B: supersoundmuffler:sound_muffler",supersoundmuffler:sound_muffler_bauble,3,3
tcomplement:melter/alloy_tank,,ABA,"A: tconstruct:faucet
B: tconstruct:seared_tank | tconstruct:seared_tank:1 | tconstruct:seared_tank:2",tcomplement:alloy_tank,3,1
tcomplement:steelworks/high_oven/high_oven_controller,,"AAA
A-A
AAA",A: tcomplement:materials:1,tcomplement:high_oven_controller,3,3
tcomplement:steelworks/high_oven/drain,,"A-A
A-A
A-A",A: tcomplement:materials:1,tcomplement:high_oven_io,3,3
tcomplement:steelworks/high_oven/chute,,"AAA
---
AAA",A: tcomplement:materials:1,tcomplement:high_oven_io:1,3,3
tcomplement:steelworks/high_oven/duct,,"ABA
---
ABA","A: tcomplement:materials:1
B: ore:ingotSteel",tcomplement:high_oven_io:2,3,3
tcomplement:armor/knightslime_boots,,"A-A
A-A",A: ore:ingotKnightslime,tcomplement:knightslime_boots,3,2
tcomplement:armor/knightslime_chestplate,,"A-A
AAA
AAA",A: ore:ingotKnightslime,tcomplement:knightslime_chestplate,3,3
tcomplement:armor/knightslime_helmet,,"AAA
A-A",A: ore:ingotKnightslime,tcomplement:knightslime_helmet,3,2
tcomplement:armor/knightslime_leggings,,"AAA
A-A
A-A",A: ore:ingotKnightslime,tcomplement:knightslime_leggings,3,3
tcomplement:armor/manyullyn_boots,,"A-A
A-A",A: ore:ingotManyullyn,tcomplement:manyullyn_boots,3,2
tcomplement:armor/manyullyn_chestplate,,"A-A
AAA
AAA",A: ore:ingotManyullyn,tcomplement:manyullyn_chestplate,3,3
tcomplement:armor/manyullyn_helmet,,"AAA
A-A",A: ore:ingotManyullyn,tcomplement:manyullyn_helmet,3,2
tcomplement:armor/manyullyn_leggings,,"AAA
A-A
A-A",A: ore:ingotManyullyn,tcomplement:manyullyn_leggings,3,3
tcomplement:stone_bucket,,"A-A
-A-",A: minecraft:cobblestone | minecraft:stone,tcomplement:materials,3,2
tcomplement:imodifier,,ABA,"A: ore:dustRedstone
B: ore:cast",tcomplement:materials:6,3,1
tcomplement:melter/melter,,"-A-
ABA
AAA","A: tconstruct:materials
B: tconstruct:seared_tank | tconstruct:seared_tank:1 | tconstruct:seared_tank:2",tcomplement:melter,3,3
tcomplement:melter/heater,,"-A-
AAA
ABA","A: tconstruct:materials
B: minecraft:furnace",tcomplement:melter:8,3,3
tcomplement:melter/porcelain_alloy_tank,,ABA,"A: ceramics:faucet
B: tcomplement:porcelain_tank | tcomplement:porcelain_tank:1 | tcomplement:porcelain_tank:2",tcomplement:porcelain_alloy_tank,3,1
tcomplement:ceramics/porcelain_table,,"AAA
A-A
A-A",A: ceramics:unfired_clay:5,tcomplement:porcelain_casting,3,3
tcomplement:ceramics/porcelain_basin,,"A-A
A-A
AAA",A: ceramics:unfired_clay:5,tcomplement:porcelain_casting:1,3,3
tcomplement:melter/porcelain_melter,,"-A-
ABA
AAA","A: ceramics:unfired_clay:5
B: tcomplement:porcelain_tank | tcomplement:porcelain_tank:1 | tcomplement:porcelain_tank:2",tcomplement:porcelain_melter,3,3
tcomplement:melter/porcelain_heater,,"-A-
AAA
ABA","A: ceramics:unfired_clay:5
B: minecraft:furnace",tcomplement:porcelain_melter:8,3,3
tcomplement:melter/porcelain_tank,,"AAA
ABA
AAA","A: ceramics:unfired_clay:5
B: ore:blockGlass",tcomplement:porcelain_tank,3,3
tcomplement:melter/porcelain_gauge,,"ABA
BBB
ABA","A: ceramics:unfired_clay:5
B: ore:blockGlass",tcomplement:porcelain_tank:1,3,3
tcomplement:melter/porcelain_window,,"ABA
ABA
ABA","A: ceramics:unfired_clay:5
B: ore:blockGlass",tcomplement:porcelain_tank:2,3,3
tcomplement:steelworks/scorched/scorched_bricks,,"AA
AA",A: tcomplement:materials:1,tcomplement:scorched_block:3,2,2
tcomplement:steelworks/high_oven/casting_table,,"AAA
A-A
A-A",A: tcomplement:materials:1,tcomplement:scorched_casting,3,3
tcomplement:steelworks/high_oven/casting_basin,,"A-A
A-A
AAA",A: tcomplement:materials:1,tcomplement:scorched_casting:1,3,3
tcomplement:steelworks/high_oven/channel,,"A-A
AAA",A: tcomplement:materials:1,tcomplement:scorched_channel,3,2
tcomplement:steelworks/high_oven/faucet,,"A-A
-A-",A: tcomplement:materials:1,tcomplement:scorched_faucet,3,2
tcomplement:steelworks/scorched/slabs/stone_slab,tcomplement:scorched_slab,AAA,A: tcomplement:scorched_block,tcomplement:scorched_slab x6,3,1
tcomplement:steelworks/scorched/slabs/creeperface_slab,tcomplement:scorched_slab,AAA,A: tcomplement:scorched_block:8,tcomplement:scorched_slab2 x6,3,1
tcomplement:steelworks/scorched/slabs/triangle_bricks_slab,tcomplement:scorched_slab,AAA,A: tcomplement:scorched_block:9,tcomplement:scorched_slab2:1 x6,3,1
tcomplement:steelworks/scorched/slabs/small_bricks_slab,tcomplement:scorched_slab,AAA,A: tcomplement:scorched_block:10,tcomplement:scorched_slab2:2 x6,3,1
tcomplement:steelworks/scorched/slabs/tile_slab,tcomplement:scorched_slab,AAA,A: tcomplement:scorched_block:11,tcomplement:scorched_slab2:3 x6,3,1
tcomplement:steelworks/scorched/slabs/cobblestone_slab,tcomplement:scorched_slab,AAA,A: tcomplement:scorched_block:1,tcomplement:scorched_slab:1 x6,3,1
tcomplement:steelworks/scorched/slabs/paver_slab,tcomplement:scorched_slab,AAA,A: tcomplement:scorched_block:2,tcomplement:scorched_slab:2 x6,3,1
tcomplement:steelworks/scorched/scorched_brick_slab,,AA,A: tcomplement:materials:1,tcomplement:scorched_slab:3,2,1
tcomplement:steelworks/scorched/slabs/bricks_slab,tcomplement:scorched_slab,AAA,A: tcomplement:scorched_block:3,tcomplement:scorched_slab:3 x6,3,1
tcomplement:steelworks/scorched/slabs/cracked_bricks_slab,tcomplement:scorched_slab,AAA,A: tcomplement:scorched_block:4,tcomplement:scorched_slab:4 x6,3,1
tcomplement:steelworks/scorched/slabs/fancy_bricks_slab,tcomplement:scorched_slab,AAA,A: tcomplement:scorched_block:5,tcomplement:scorched_slab:5 x6,3,1
tcomplement:steelworks/scorched/slabs/square_bricks_slab,tcomplement:scorched_slab,AAA,A: tcomplement:scorched_block:6,tcomplement:scorched_slab:6 x6,3,1
tcomplement:steelworks/scorched/slabs/road_slab,tcomplement:scorched_slab,AAA,A: tcomplement:scorched_block:7,tcomplement:scorched_slab:7 x6,3,1
tcomplement:steelworks/scorched/stairs/bricks_stairs,tcomplement:scorched_stairs,"A--
AA-
AAA",A: tcomplement:scorched_block:3,tcomplement:scorched_stairs_brick x8,3,3
